x,y,line,algo,new_x,new_y,new_size,new_color,new_year,new_country,old_x,old_y,old_size,old_color,old_year,old_country,multiplicity[1;67]
-0.098360824,-7.130686715,21,alt_random,gdp,life_expect,population,continent,1800,[],gdp,life_expect,population,continent,1896,['Singapore'; 'Malaysia'; 'United Arab Emirates'; 'Romania'; 'Uruguay'; 'Peru'; 'Guyana'; 'Japan'; 'Hungary'; 'Guatemala'; 'Greece'; 'El Salvador'; 'Trinidad and Tobago'; 'Uganda'; 'Maldives'; 'Australia'; 'Bangladesh'; 'Iraq'; 'Suriname'; 'Haiti'],67
2.2829751,-7.510524879,21,alt_random,gdp,life_expect,population,continent,1800,['Romania'],gdp,life_expect,population,continent,1800,[],3
35.04699971,-0.831377677,21,alt_random,gdp,life_expect,population,continent,1945,['Romania'],gdp,life_expect,population,continent,1800,['Romania'],1
35.07832595,-0.999890918,21,alt_random,gdp,life_expect,population,continent,1945,['Romania'; 'Haiti'],gdp,life_expect,population,continent,1945,['Romania'],1
13.55836535,-9.246956095,21,alt_random,gdp,life_expect,population,continent,1831,['Romania'; 'Haiti'],gdp,life_expect,population,continent,1945,['Romania'; 'Haiti'],1
13.63314423,-9.279655417,21,alt_random,gdp,life_expect,population,continent,1831,['Romania'; 'Haiti'; 'Uruguay'],gdp,life_expect,population,continent,1831,['Romania'; 'Haiti'],1
37.77590383,2.768780658,21,alt_random,gdp,life_expect,population,continent,1994,['Romania'; 'Haiti'; 'Uruguay'],gdp,life_expect,population,continent,1831,['Romania'; 'Haiti'; 'Uruguay'],1
37.79987287,2.795309869,21,alt_random,gdp,life_expect,population,continent,1994,['Latvia'; 'Romania'; 'Haiti'; 'Uruguay'],gdp,life_expect,population,continent,1994,['Romania'; 'Haiti'; 'Uruguay'],1
20.71061858,-7.573551867,21,alt_random,gdp,life_expect,population,continent,1858,['Latvia'; 'Romania'; 'Haiti'; 'Uruguay'],gdp,life_expect,population,continent,1994,['Latvia'; 'Romania'; 'Haiti'; 'Uruguay'],1
20.68801625,-7.602448158,21,alt_random,gdp,life_expect,population,continent,1858,['Latvia'; 'Romania'; 'Uruguay'; 'Ireland'; 'Haiti'],gdp,life_expect,population,continent,1858,['Latvia'; 'Romania'; 'Haiti'; 'Uruguay'],1
38.31032816,-5.054987227,21,alt_random,gdp,life_expect,population,continent,1943,['Latvia'; 'Romania'; 'Uruguay'; 'Ireland'; 'Haiti'],gdp,life_expect,population,continent,1858,['Latvia'; 'Romania'; 'Uruguay'; 'Ireland'; 'Haiti'],1
38.42398466,-5.308794201,21,alt_random,gdp,life_expect,population,continent,1943,['Latvia'; 'Romania'; 'Uruguay'; 'Timor-Leste'; 'Ireland'; 'Haiti'],gdp,life_expect,population,continent,1943,['Latvia'; 'Romania'; 'Uruguay'; 'Ireland'; 'Haiti'],1
37.98641181,-6.426610638,21,alt_random,gdp,life_expect,population,continent,1908,['Latvia'; 'Romania'; 'Uruguay'; 'Timor-Leste'; 'Ireland'; 'Haiti'],gdp,life_expect,population,continent,1943,['Latvia'; 'Romania'; 'Uruguay'; 'Timor-Leste'; 'Ireland'; 'Haiti'],1
38.07225864,-6.627464117,21,alt_random,gdp,life_expect,population,continent,1908,['Singapore'; 'Latvia'; 'Romania'; 'Uruguay'; 'Timor-Leste'; 'Ireland'; 'Haiti'],gdp,life_expect,population,continent,1908,['Latvia'; 'Romania'; 'Uruguay'; 'Timor-Leste'; 'Ireland'; 'Haiti'],1
39.36418665,-4.855278714,21,alt_random,gdp,life_expect,population,continent,1966,['Singapore'; 'Latvia'; 'Romania'; 'Uruguay'; 'Timor-Leste'; 'Ireland'; 'Haiti'],gdp,life_expect,population,continent,1908,['Singapore'; 'Latvia'; 'Romania'; 'Uruguay'; 'Timor-Leste'; 'Ireland'; 'Haiti'],1
39.54182304,-4.892116807,21,alt_random,gdp,life_expect,population,continent,1966,['Singapore'; 'Latvia'; 'Romania'; 'Uruguay'; 'Timor-Leste'; 'Ireland'; 'Mali'; 'Haiti'],gdp,life_expect,population,continent,1966,['Singapore'; 'Latvia'; 'Romania'; 'Uruguay'; 'Timor-Leste'; 'Ireland'; 'Haiti'],1
39.28824434,-5.111703402,21,alt_random,gdp,life_expect,population,continent,1949,['Singapore'; 'Latvia'; 'Romania'; 'Uruguay'; 'Timor-Leste'; 'Ireland'; 'Mali'; 'Haiti'],gdp,life_expect,population,continent,1966,['Singapore'; 'Latvia'; 'Romania'; 'Uruguay'; 'Timor-Leste'; 'Ireland'; 'Mali'; 'Haiti'],1
39.45144608,-5.304956249,21,alt_random,gdp,life_expect,population,continent,1949,['Singapore'; 'Latvia'; 'Romania'; 'Uruguay'; 'Timor-Leste'; 'Israel'; 'Ireland'; 'Mali'; 'Haiti'],gdp,life_expect,population,continent,1949,['Singapore'; 'Latvia'; 'Romania'; 'Uruguay'; 'Timor-Leste'; 'Ireland'; 'Mali'; 'Haiti'],1
38.35184596,-7.377665952,21,alt_random,gdp,life_expect,population,continent,1899,['Singapore'; 'Latvia'; 'Romania'; 'Uruguay'; 'Timor-Leste'; 'Israel'; 'Ireland'; 'Mali'; 'Haiti'],gdp,life_expect,population,continent,1949,['Singapore'; 'Latvia'; 'Romania'; 'Uruguay'; 'Timor-Leste'; 'Israel'; 'Ireland'; 'Mali'; 'Haiti'],1
38.40506102,-7.578722062,21,alt_random,gdp,life_expect,population,continent,1899,['Singapore'; 'Latvia'; 'Romania'; 'Uruguay'; 'Timor-Leste'; 'Israel'; 'Ireland'; 'Uganda'; 'Mali'; 'Haiti'],gdp,life_expect,population,continent,1899,['Singapore'; 'Latvia'; 'Romania'; 'Uruguay'; 'Timor-Leste'; 'Israel'; 'Ireland'; 'Mali'; 'Haiti'],1
39.97837217,-4.965883202,21,alt_random,gdp,life_expect,population,continent,1964,['Singapore'; 'Latvia'; 'Romania'; 'Uruguay'; 'Timor-Leste'; 'Israel'; 'Ireland'; 'Uganda'; 'Mali'; 'Haiti'],gdp,life_expect,population,continent,1899,['Singapore'; 'Latvia'; 'Romania'; 'Uruguay'; 'Timor-Leste'; 'Israel'; 'Ireland'; 'Uganda'; 'Mali'; 'Haiti'],1
40.1874689,-4.936204629,21,alt_random,gdp,life_expect,population,continent,1964,['Singapore'; 'Latvia'; 'Romania'; 'Uruguay'; 'Timor-Leste'; 'Israel'; 'Ireland'; 'Uganda'; 'Venezuela'; 'Mali'; 'Haiti'],gdp,life_expect,population,continent,1964,['Singapore'; 'Latvia'; 'Romania'; 'Uruguay'; 'Timor-Leste'; 'Israel'; 'Ireland'; 'Uganda'; 'Mali'; 'Haiti'],1
38.54015502,-7.850837323,21,alt_random,gdp,life_expect,population,continent,1893,['Singapore'; 'Latvia'; 'Romania'; 'Uruguay'; 'Timor-Leste'; 'Israel'; 'Ireland'; 'Uganda'; 'Venezuela'; 'Mali'; 'Haiti'],gdp,life_expect,population,continent,1964,['Singapore'; 'Latvia'; 'Romania'; 'Uruguay'; 'Timor-Leste'; 'Israel'; 'Ireland'; 'Uganda'; 'Venezuela'; 'Mali'; 'Haiti'],1
38.63904531,-7.99972987,21,alt_random,gdp,life_expect,population,continent,1893,['Singapore'; 'Latvia'; 'Romania'; 'Uruguay'; 'Timor-Leste'; 'Israel'; 'Ireland'; 'Uganda'; 'Guinea'; 'Venezuela'; 'Mali'; 'Haiti'],gdp,life_expect,population,continent,1893,['Singapore'; 'Latvia'; 'Romania'; 'Uruguay'; 'Timor-Leste'; 'Israel'; 'Ireland'; 'Uganda'; 'Venezuela'; 'Mali'; 'Haiti'],1
40.46988906,-4.838084774,21,alt_random,gdp,life_expect,population,continent,1974,['Singapore'; 'Latvia'; 'Romania'; 'Uruguay'; 'Timor-Leste'; 'Israel'; 'Ireland'; 'Uganda'; 'Guinea'; 'Venezuela'; 'Mali'; 'Haiti'],gdp,life_expect,population,continent,1893,['Singapore'; 'Latvia'; 'Romania'; 'Uruguay'; 'Timor-Leste'; 'Israel'; 'Ireland'; 'Uganda'; 'Guinea'; 'Venezuela'; 'Mali'; 'Haiti'],1
40.56790359,-4.848777911,21,alt_random,gdp,life_expect,population,continent,1974,['Singapore'; 'Latvia'; 'Romania'; 'Uruguay'; 'Timor-Leste'; 'Moldova'; 'Israel'; 'Ireland'; 'Uganda'; 'Guinea'; 'Venezuela'; 'Mali'; 'Haiti'],gdp,life_expect,population,continent,1974,['Singapore'; 'Latvia'; 'Romania'; 'Uruguay'; 'Timor-Leste'; 'Israel'; 'Ireland'; 'Uganda'; 'Guinea'; 'Venezuela'; 'Mali'; 'Haiti'],1
38.95222427,-8.39201025,21,alt_random,gdp,life_expect,population,continent,1873,['Singapore'; 'Latvia'; 'Romania'; 'Uruguay'; 'Timor-Leste'; 'Moldova'; 'Israel'; 'Ireland'; 'Uganda'; 'Guinea'; 'Venezuela'; 'Mali'; 'Haiti'],gdp,life_expect,population,continent,1974,['Singapore'; 'Latvia'; 'Romania'; 'Uruguay'; 'Timor-Leste'; 'Moldova'; 'Israel'; 'Ireland'; 'Uganda'; 'Guinea'; 'Venezuela'; 'Mali'; 'Haiti'],1
39.01186995,-8.441514784,21,alt_random,gdp,life_expect,population,continent,1873,['Singapore'; 'Latvia'; 'Romania'; 'Uruguay'; 'Timor-Leste'; 'Kiribati'; 'Moldova'; 'Israel'; 'Ireland'; 'Uganda'; 'Guinea'; 'Venezuela'; 'Mali'; 'Haiti'],gdp,life_expect,population,continent,1873,['Singapore'; 'Latvia'; 'Romania'; 'Uruguay'; 'Timor-Leste'; 'Moldova'; 'Israel'; 'Ireland'; 'Uganda'; 'Guinea'; 'Venezuela'; 'Mali'; 'Haiti'],1
-1.62166591,-24.83329742,21,alt_random,gdp,life_expect,population,continent,1813,['Singapore'; 'Latvia'; 'Romania'; 'Uruguay'; 'Timor-Leste'; 'Kiribati'; 'Moldova'; 'Israel'; 'Ireland'; 'Uganda'; 'Guinea'; 'Venezuela'; 'Mali'; 'Haiti'],gdp,life_expect,population,continent,1873,['Singapore'; 'Latvia'; 'Romania'; 'Uruguay'; 'Timor-Leste'; 'Kiribati'; 'Moldova'; 'Israel'; 'Ireland'; 'Uganda'; 'Guinea'; 'Venezuela'; 'Mali'; 'Haiti'],1
-1.634022047,-24.82728982,21,alt_random,gdp,life_expect,population,continent,1813,['Singapore'; 'Latvia'; 'Romania'; 'Sao Tome and Principe'; 'Uruguay'; 'Timor-Leste'; 'Kiribati'; 'Moldova'; 'Israel'; 'Ireland'; 'Uganda'; 'Guinea'; 'Venezuela'; 'Mali'; 'Haiti'],gdp,life_expect,population,continent,1813,['Singapore'; 'Latvia'; 'Romania'; 'Uruguay'; 'Timor-Leste'; 'Kiribati'; 'Moldova'; 'Israel'; 'Ireland'; 'Uganda'; 'Guinea'; 'Venezuela'; 'Mali'; 'Haiti'],1
-1.63724413,-24.82645125,21,alt_random,gdp,life_expect,population,continent,1812,['Singapore'; 'Latvia'; 'Romania'; 'Sao Tome and Principe'; 'Uruguay'; 'Timor-Leste'; 'Kiribati'; 'Moldova'; 'Israel'; 'Ireland'; 'Uganda'; 'Guinea'; 'Venezuela'; 'Mali'; 'Haiti'],gdp,life_expect,population,continent,1813,['Singapore'; 'Latvia'; 'Romania'; 'Sao Tome and Principe'; 'Uruguay'; 'Timor-Leste'; 'Kiribati'; 'Moldova'; 'Israel'; 'Ireland'; 'Uganda'; 'Guinea'; 'Venezuela'; 'Mali'; 'Haiti'],1
-1.625344455,-24.81109566,21,alt_random,gdp,life_expect,population,continent,1812,['Singapore'; 'Latvia'; 'United Arab Emirates'; 'Romania'; 'Sao Tome and Principe'; 'Uruguay'; 'Timor-Leste'; 'Kiribati'; 'Moldova'; 'Israel'; 'Ireland'; 'Uganda'; 'Guinea'; 'Venezuela'; 'Mali'; 'Haiti'],gdp,life_expect,population,continent,1812,['Singapore'; 'Latvia'; 'Romania'; 'Sao Tome and Principe'; 'Uruguay'; 'Timor-Leste'; 'Kiribati'; 'Moldova'; 'Israel'; 'Ireland'; 'Uganda'; 'Guinea'; 'Venezuela'; 'Mali'; 'Haiti'],1
-1.606845312,-24.80151376,21,alt_random,gdp,life_expect,population,continent,1815,['Singapore'; 'Latvia'; 'United Arab Emirates'; 'Romania'; 'Sao Tome and Principe'; 'Uruguay'; 'Timor-Leste'; 'Kiribati'; 'Moldova'; 'Israel'; 'Ireland'; 'Uganda'; 'Guinea'; 'Venezuela'; 'Mali'; 'Haiti'],gdp,life_expect,population,continent,1812,['Singapore'; 'Latvia'; 'United Arab Emirates'; 'Romania'; 'Sao Tome and Principe'; 'Uruguay'; 'Timor-Leste'; 'Kiribati'; 'Moldova'; 'Israel'; 'Ireland'; 'Uganda'; 'Guinea'; 'Venezuela'; 'Mali'; 'Haiti'],1
-1.612957475,-24.81887693,21,alt_random,gdp,life_expect,population,continent,1815,['Singapore'; 'Latvia'; 'United Arab Emirates'; 'Romania'; 'Sao Tome and Principe'; 'Uruguay'; 'Timor-Leste'; 'Kiribati'; 'Moldova'; 'Israel'; 'Ireland'; 'Trinidad and Tobago'; 'Uganda'; 'Guinea'; 'Venezuela'; 'Mali'; 'Haiti'],gdp,life_expect,population,continent,1815,['Singapore'; 'Latvia'; 'United Arab Emirates'; 'Romania'; 'Sao Tome and Principe'; 'Uruguay'; 'Timor-Leste'; 'Kiribati'; 'Moldova'; 'Israel'; 'Ireland'; 'Uganda'; 'Guinea'; 'Venezuela'; 'Mali'; 'Haiti'],1
41.6624668,-6.41571587,21,alt_random,gdp,life_expect,population,continent,1947,['Singapore'; 'Latvia'; 'United Arab Emirates'; 'Romania'; 'Sao Tome and Principe'; 'Uruguay'; 'Timor-Leste'; 'Kiribati'; 'Moldova'; 'Israel'; 'Ireland'; 'Trinidad and Tobago'; 'Uganda'; 'Guinea'; 'Venezuela'; 'Mali'; 'Haiti'],gdp,life_expect,population,continent,1815,['Singapore'; 'Latvia'; 'United Arab Emirates'; 'Romania'; 'Sao Tome and Principe'; 'Uruguay'; 'Timor-Leste'; 'Kiribati'; 'Moldova'; 'Israel'; 'Ireland'; 'Trinidad and Tobago'; 'Uganda'; 'Guinea'; 'Venezuela'; 'Mali'; 'Haiti'],1
41.69598498,-6.508681909,21,alt_random,gdp,life_expect,population,continent,1947,['Singapore'; 'Latvia'; 'United Arab Emirates'; 'Romania'; 'Sao Tome and Principe'; 'Uruguay'; 'Timor-Leste'; 'Kiribati'; 'Iraq'; 'Moldova'; 'Israel'; 'Ireland'; 'Trinidad and Tobago'; 'Uganda'; 'Guinea'; 'Venezuela'; 'Mali'; 'Haiti'],gdp,life_expect,population,continent,1947,['Singapore'; 'Latvia'; 'United Arab Emirates'; 'Romania'; 'Sao Tome and Principe'; 'Uruguay'; 'Timor-Leste'; 'Kiribati'; 'Moldova'; 'Israel'; 'Ireland'; 'Trinidad and Tobago'; 'Uganda'; 'Guinea'; 'Venezuela'; 'Mali'; 'Haiti'],1
41.70092018,-6.526936436,21,alt_random,gdp,life_expect,population,continent,1946,['Singapore'; 'Latvia'; 'United Arab Emirates'; 'Romania'; 'Sao Tome and Principe'; 'Uruguay'; 'Timor-Leste'; 'Kiribati'; 'Iraq'; 'Moldova'; 'Israel'; 'Ireland'; 'Trinidad and Tobago'; 'Uganda'; 'Guinea'; 'Venezuela'; 'Mali'; 'Haiti'],gdp,life_expect,population,continent,1947,['Singapore'; 'Latvia'; 'United Arab Emirates'; 'Romania'; 'Sao Tome and Principe'; 'Uruguay'; 'Timor-Leste'; 'Kiribati'; 'Iraq'; 'Moldova'; 'Israel'; 'Ireland'; 'Trinidad and Tobago'; 'Uganda'; 'Guinea'; 'Venezuela'; 'Mali'; 'Haiti'],1
41.69879932,-6.674288858,21,alt_random,gdp,life_expect,population,continent,1946,['Singapore'; 'Latvia'; 'United Arab Emirates'; 'Romania'; 'Mexico'; 'Sao Tome and Principe'; 'Uruguay'; 'Timor-Leste'; 'Kiribati'; 'Iraq'; 'Moldova'; 'Israel'; 'Ireland'; 'Trinidad and Tobago'; 'Uganda'; 'Guinea'; 'Venezuela'; 'Mali'; 'Haiti'],gdp,life_expect,population,continent,1946,['Singapore'; 'Latvia'; 'United Arab Emirates'; 'Romania'; 'Sao Tome and Principe'; 'Uruguay'; 'Timor-Leste'; 'Kiribati'; 'Iraq'; 'Moldova'; 'Israel'; 'Ireland'; 'Trinidad and Tobago'; 'Uganda'; 'Guinea'; 'Venezuela'; 'Mali'; 'Haiti'],1
41.63789441,-6.950791552,21,alt_random,gdp,life_expect,population,continent,1922,['Singapore'; 'Latvia'; 'United Arab Emirates'; 'Romania'; 'Mexico'; 'Sao Tome and Principe'; 'Uruguay'; 'Timor-Leste'; 'Kiribati'; 'Iraq'; 'Moldova'; 'Israel'; 'Ireland'; 'Trinidad and Tobago'; 'Uganda'; 'Guinea'; 'Venezuela'; 'Mali'; 'Haiti'],gdp,life_expect,population,continent,1946,['Singapore'; 'Latvia'; 'United Arab Emirates'; 'Romania'; 'Mexico'; 'Sao Tome and Principe'; 'Uruguay'; 'Timor-Leste'; 'Kiribati'; 'Iraq'; 'Moldova'; 'Israel'; 'Ireland'; 'Trinidad and Tobago'; 'Uganda'; 'Guinea'; 'Venezuela'; 'Mali'; 'Haiti'],1
41.50463258,-7.188083776,21,alt_random,gdp,life_expect,population,continent,1922,['Singapore'; 'Latvia'; 'United Arab Emirates'; 'Romania'; 'Mexico'; 'Sao Tome and Principe'; 'Uruguay'; 'Timor-Leste'; 'Kiribati'; 'Iraq'; 'Moldova'; 'Israel'; 'Lithuania'; 'Ireland'; 'Trinidad and Tobago'; 'Uganda'; 'Guinea'; 'Venezuela'; 'Mali'; 'Haiti'],gdp,life_expect,population,continent,1922,['Singapore'; 'Latvia'; 'United Arab Emirates'; 'Romania'; 'Mexico'; 'Sao Tome and Principe'; 'Uruguay'; 'Timor-Leste'; 'Kiribati'; 'Iraq'; 'Moldova'; 'Israel'; 'Ireland'; 'Trinidad and Tobago'; 'Uganda'; 'Guinea'; 'Venezuela'; 'Mali'; 'Haiti'],1
41.04547624,-7.794711259,21,alt_random,gdp,life_expect,population,continent,1865,['Singapore'; 'Latvia'; 'United Arab Emirates'; 'Romania'; 'Mexico'; 'Sao Tome and Principe'; 'Uruguay'; 'Timor-Leste'; 'Kiribati'; 'Iraq'; 'Moldova'; 'Israel'; 'Lithuania'; 'Ireland'; 'Trinidad and Tobago'; 'Uganda'; 'Guinea'; 'Venezuela'; 'Mali'; 'Haiti'],gdp,life_expect,population,continent,1922,['Singapore'; 'Latvia'; 'United Arab Emirates'; 'Romania'; 'Mexico'; 'Sao Tome and Principe'; 'Uruguay'; 'Timor-Leste'; 'Kiribati'; 'Iraq'; 'Moldova'; 'Israel'; 'Lithuania'; 'Ireland'; 'Trinidad and Tobago'; 'Uganda'; 'Guinea'; 'Venezuela'; 'Mali'; 'Haiti'],1
-0.098360824,-7.130686715,22,alt_random,gdp,life_expect,population,continent,1800,[],gdp,life_expect,population,continent,1865,['Singapore'; 'Latvia'; 'United Arab Emirates'; 'Romania'; 'Mexico'; 'Sao Tome and Principe'; 'Uruguay'; 'Timor-Leste'; 'Kiribati'; 'Iraq'; 'Moldova'; 'Israel'; 'Lithuania'; 'Ireland'; 'Trinidad and Tobago'; 'Uganda'; 'Guinea'; 'Venezuela'; 'Mali'; 'Haiti'],67
-1.907260206,-12.62232681,22,alt_random,gdp,life_expect,population,continent,1800,['Iraq'],gdp,life_expect,population,continent,1800,[],3
22.83100684,-5.491100063,22,alt_random,gdp,life_expect,population,continent,1864,['Iraq'],gdp,life_expect,population,continent,1800,['Iraq'],1
22.72211865,-5.417014926,22,alt_random,gdp,life_expect,population,continent,1864,['Iraq'; 'Equatorial Guinea'],gdp,life_expect,population,continent,1864,['Iraq'],1
10.00131276,-5.784700498,22,alt_random,gdp,life_expect,population,continent,1814,['Iraq'; 'Equatorial Guinea'],gdp,life_expect,population,continent,1864,['Iraq'; 'Equatorial Guinea'],1
10.07760229,-5.694356843,22,alt_random,gdp,life_expect,population,continent,1814,['Iraq'; 'Grenada'; 'Equatorial Guinea'],gdp,life_expect,population,continent,1814,['Iraq'; 'Equatorial Guinea'],1
34.17719851,-0.628855893,22,alt_random,gdp,life_expect,population,continent,1942,['Iraq'; 'Grenada'; 'Equatorial Guinea'],gdp,life_expect,population,continent,1814,['Iraq'; 'Grenada'; 'Equatorial Guinea'],1
34.13789723,-0.628452795,22,alt_random,gdp,life_expect,population,continent,1942,['Iraq'; 'Grenada'; 'Suriname'; 'Equatorial Guinea'],gdp,life_expect,population,continent,1942,['Iraq'; 'Grenada'; 'Equatorial Guinea'],1
12.38886348,-4.99609606,22,alt_random,gdp,life_expect,population,continent,1834,['Iraq'; 'Grenada'; 'Suriname'; 'Equatorial Guinea'],gdp,life_expect,population,continent,1942,['Iraq'; 'Grenada'; 'Suriname'; 'Equatorial Guinea'],1
12.51882169,-4.88054173,22,alt_random,gdp,life_expect,population,continent,1834,['Israel'; 'Grenada'; 'Iraq'; 'Suriname'; 'Equatorial Guinea'],gdp,life_expect,population,continent,1834,['Iraq'; 'Grenada'; 'Suriname'; 'Equatorial Guinea'],1
12.47481247,-4.879239779,22,alt_random,gdp,life_expect,population,continent,1828,['Israel'; 'Grenada'; 'Iraq'; 'Suriname'; 'Equatorial Guinea'],gdp,life_expect,population,continent,1834,['Israel'; 'Grenada'; 'Iraq'; 'Suriname'; 'Equatorial Guinea'],1
12.65954159,-4.760967732,22,alt_random,gdp,life_expect,population,continent,1828,['Israel'; 'Grenada'; 'Costa Rica'; 'Iraq'; 'Suriname'; 'Equatorial Guinea'],gdp,life_expect,population,continent,1828,['Israel'; 'Grenada'; 'Iraq'; 'Suriname'; 'Equatorial Guinea'],1
12.79751454,-4.723152086,22,alt_random,gdp,life_expect,population,continent,1843,['Israel'; 'Grenada'; 'Costa Rica'; 'Iraq'; 'Suriname'; 'Equatorial Guinea'],gdp,life_expect,population,continent,1828,['Israel'; 'Grenada'; 'Costa Rica'; 'Iraq'; 'Suriname'; 'Equatorial Guinea'],1
12.90107004,-4.677205088,22,alt_random,gdp,life_expect,population,continent,1843,['Israel'; 'Belgium'; 'Grenada'; 'Costa Rica'; 'Iraq'; 'Suriname'; 'Equatorial Guinea'],gdp,life_expect,population,continent,1843,['Israel'; 'Grenada'; 'Costa Rica'; 'Iraq'; 'Suriname'; 'Equatorial Guinea'],1
36.05352752,5.465859085,22,alt_random,gdp,life_expect,population,continent,1979,['Israel'; 'Belgium'; 'Grenada'; 'Costa Rica'; 'Iraq'; 'Suriname'; 'Equatorial Guinea'],gdp,life_expect,population,continent,1843,['Israel'; 'Belgium'; 'Grenada'; 'Costa Rica'; 'Iraq'; 'Suriname'; 'Equatorial Guinea'],1
36.0039169,5.516290124,22,alt_random,gdp,life_expect,population,continent,1979,['Israel'; 'Belgium'; 'Ireland'; 'Grenada'; 'Costa Rica'; 'Iraq'; 'Suriname'; 'Equatorial Guinea'],gdp,life_expect,population,continent,1979,['Israel'; 'Belgium'; 'Grenada'; 'Costa Rica'; 'Iraq'; 'Suriname'; 'Equatorial Guinea'],1
35.92259364,5.546166902,22,alt_random,gdp,life_expect,population,continent,1959,['Israel'; 'Belgium'; 'Ireland'; 'Grenada'; 'Costa Rica'; 'Iraq'; 'Suriname'; 'Equatorial Guinea'],gdp,life_expect,population,continent,1979,['Israel'; 'Belgium'; 'Ireland'; 'Grenada'; 'Costa Rica'; 'Iraq'; 'Suriname'; 'Equatorial Guinea'],1
35.86067238,5.624881438,22,alt_random,gdp,life_expect,population,continent,1959,['Malaysia'; 'Israel'; 'Belgium'; 'Ireland'; 'Grenada'; 'Costa Rica'; 'Iraq'; 'Suriname'; 'Equatorial Guinea'],gdp,life_expect,population,continent,1959,['Israel'; 'Belgium'; 'Ireland'; 'Grenada'; 'Costa Rica'; 'Iraq'; 'Suriname'; 'Equatorial Guinea'],1
3.825523832,0.335592108,22,alt_random,gdp,life_expect,population,continent,1800,['Malaysia'; 'Israel'; 'Belgium'; 'Ireland'; 'Grenada'; 'Costa Rica'; 'Iraq'; 'Suriname'; 'Equatorial Guinea'],gdp,life_expect,population,continent,1959,['Malaysia'; 'Israel'; 'Belgium'; 'Ireland'; 'Grenada'; 'Costa Rica'; 'Iraq'; 'Suriname'; 'Equatorial Guinea'],1
3.821602191,0.353500344,22,alt_random,gdp,life_expect,population,continent,1800,['Malaysia'; 'Israel'; 'Belgium'; 'Ireland'; 'Grenada'; 'Costa Rica'; 'Iraq'; 'Guinea-Bissau'; 'Suriname'; 'Equatorial Guinea'],gdp,life_expect,population,continent,1800,['Malaysia'; 'Israel'; 'Belgium'; 'Ireland'; 'Grenada'; 'Costa Rica'; 'Iraq'; 'Suriname'; 'Equatorial Guinea'],1
25.46631275,8.995659257,22,alt_random,gdp,life_expect,population,continent,1900,['Malaysia'; 'Israel'; 'Belgium'; 'Ireland'; 'Grenada'; 'Costa Rica'; 'Iraq'; 'Guinea-Bissau'; 'Suriname'; 'Equatorial Guinea'],gdp,life_expect,population,continent,1800,['Malaysia'; 'Israel'; 'Belgium'; 'Ireland'; 'Grenada'; 'Costa Rica'; 'Iraq'; 'Guinea-Bissau'; 'Suriname'; 'Equatorial Guinea'],1
25.51840244,9.116314623,22,alt_random,gdp,life_expect,population,continent,1900,['Malaysia'; 'Hungary'; 'Israel'; 'Belgium'; 'Ireland'; 'Grenada'; 'Costa Rica'; 'Iraq'; 'Guinea-Bissau'; 'Suriname'; 'Equatorial Guinea'],gdp,life_expect,population,continent,1900,['Malaysia'; 'Israel'; 'Belgium'; 'Ireland'; 'Grenada'; 'Costa Rica'; 'Iraq'; 'Guinea-Bissau'; 'Suriname'; 'Equatorial Guinea'],1
25.51675909,9.23795296,22,alt_random,gdp,life_expect,population,continent,1887,['Malaysia'; 'Hungary'; 'Israel'; 'Belgium'; 'Ireland'; 'Grenada'; 'Costa Rica'; 'Iraq'; 'Guinea-Bissau'; 'Suriname'; 'Equatorial Guinea'],gdp,life_expect,population,continent,1900,['Malaysia'; 'Hungary'; 'Israel'; 'Belgium'; 'Ireland'; 'Grenada'; 'Costa Rica'; 'Iraq'; 'Guinea-Bissau'; 'Suriname'; 'Equatorial Guinea'],1
25.60359796,9.433392729,22,alt_random,gdp,life_expect,population,continent,1887,['Malaysia'; 'Hungary'; 'Israel'; 'Belgium'; 'Ireland'; 'Uganda'; 'Grenada'; 'Costa Rica'; 'Iraq'; 'Guinea-Bissau'; 'Suriname'; 'Equatorial Guinea'],gdp,life_expect,population,continent,1887,['Malaysia'; 'Hungary'; 'Israel'; 'Belgium'; 'Ireland'; 'Grenada'; 'Costa Rica'; 'Iraq'; 'Guinea-Bissau'; 'Suriname'; 'Equatorial Guinea'],1
